"Samples per sec. = 2000/2"
"DanB  test22  changed  data acq setup   0-5 Vdc   Annotate channels"
"5 active channel"
"Time","1  solid","2  mt","3  notch","4  mt","5  notch","6  solid","7  solid","8  mt"
1.440, 1.63956E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40915E-01, 1.47629E-01
1.448, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40915E-01, 1.47552E-01
1.456, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
1.464, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
1.472, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44272E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
1.480, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44272E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
1.488, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
1.496, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
1.504, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40915E-01, 1.47552E-01
1.512, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
1.520, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
1.528, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53885E-01, 1.40839E-01, 1.47552E-01
1.536, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
1.544, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
1.552, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
1.560, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
1.568, 1.64032E-01, 1.61133E-01, 1.43890E-01, 1.44272E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
1.576, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44272E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
1.584, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
1.592, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
1.600, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
1.608, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
1.616, 1.64032E-01, 1.61133E-01, 1.43890E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
1.624, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
1.632, 1.64032E-01, 1.61209E-01, 1.43890E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
1.640, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44272E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
1.648, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
1.656, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53885E-01, 1.40839E-01, 1.47629E-01
1.664, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
1.672, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
1.680, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53885E-01, 1.40839E-01, 1.47629E-01
1.688, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44272E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
1.696, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
1.704, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
1.712, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
1.720, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
1.728, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53885E-01, 1.40839E-01, 1.47629E-01
1.736, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
1.744, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
1.752, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
1.760, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
1.768, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
1.776, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
1.784, 1.63956E-01, 1.61133E-01, 1.43967E-01, 1.44272E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
1.792, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
1.800, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
1.808, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
1.816, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
1.824, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
1.832, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
1.840, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
1.848, 1.64032E-01, 1.61209E-01, 1.43890E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
1.856, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
1.864, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53885E-01, 1.40839E-01, 1.47552E-01
1.872, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
1.880, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
1.888, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
1.896, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
1.904, 1.63956E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53885E-01, 1.40839E-01, 1.47552E-01
1.912, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
1.920, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
1.928, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
1.936, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
1.944, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
1.952, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
1.960, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
1.968, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
1.976, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40915E-01, 1.47629E-01
1.984, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40915E-01, 1.47629E-01
1.992, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
2.000, 1.64032E-01, 1.61133E-01, 1.43814E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
2.008, 1.64032E-01, 1.61133E-01, 2.14966E+00, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
2.016, 1.64032E-01, 1.61133E-01, 7.28455E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40915E-01, 1.47629E-01
2.024, 1.64032E-01, 1.61133E-01, 2.89658E+00, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
2.032, 1.64032E-01, 1.61133E-01, 3.15834E+00, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
2.040, 1.64032E-01, 1.61133E-01, 2.30011E+00, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
2.048, 1.64032E-01, 1.61209E-01, 1.43890E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
2.056, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
2.064, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
2.072, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
2.080, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
2.088, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
2.096, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
2.104, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
2.112, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
2.120, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
2.128, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
2.136, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
2.144, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
2.152, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
2.160, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
2.168, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
2.176, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
2.184, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
2.192, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
2.200, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
2.208, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
2.216, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
2.224, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
2.232, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
2.240, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
2.248, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
2.256, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
2.264, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
2.272, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
2.280, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
2.288, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53885E-01, 1.40839E-01, 1.47629E-01
2.296, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
2.304, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
2.312, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
2.320, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
2.328, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
2.336, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
2.344, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
2.352, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53885E-01, 1.40839E-01, 1.47629E-01
2.360, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53885E-01, 1.40839E-01, 1.47629E-01
2.368, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
2.376, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53885E-01, 1.40839E-01, 1.47552E-01
2.384, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
2.392, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
2.400, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
2.408, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
2.416, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
2.424, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
2.432, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
2.440, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53885E-01, 1.40839E-01, 1.47552E-01
2.448, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
2.456, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40915E-01, 1.47629E-01
2.464, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
2.472, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
2.480, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
2.488, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
2.496, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44272E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
2.504, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53885E-01, 1.40839E-01, 1.47552E-01
2.512, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53885E-01, 1.40839E-01, 1.47629E-01
2.520, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
2.528, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
2.536, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
2.544, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
2.552, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
2.560, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
2.568, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
2.576, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44272E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
2.584, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53885E-01, 1.40839E-01, 1.47629E-01
2.592, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
2.600, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
2.608, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
2.616, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
2.624, 1.63956E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
2.632, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
2.640, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53885E-01, 1.40839E-01, 1.47629E-01
2.648, 1.63956E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
2.656, 1.63422E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53885E-01, 1.40839E-01, 1.47629E-01
2.664, 2.59476E+00, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53885E-01, 1.40839E-01, 1.47552E-01
2.672, 3.53119E+00, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53885E-01, 1.40839E-01, 1.47552E-01
2.680, 3.72063E+00, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53885E-01, 1.40839E-01, 1.47629E-01
2.688, 3.84766E+00, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53885E-01, 1.40839E-01, 1.47629E-01
2.696, 3.53241E+00, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53885E-01, 1.40839E-01, 1.47552E-01
2.704, 3.53218E+00, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
2.712, 1.27968E+00, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
2.720, 1.63879E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
2.728, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
2.736, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
2.744, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
2.752, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
2.760, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
2.768, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53885E-01, 1.40839E-01, 1.47552E-01
2.776, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
2.784, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
2.792, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
2.800, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
2.808, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
2.816, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
2.824, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
2.832, 1.63956E-01, 1.61133E-01, 1.43967E-01, 1.44272E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
2.840, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
2.848, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47552E-01
2.856, 1.64032E-01, 1.61209E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53885E-01, 1.40839E-01, 1.47552E-01
2.864, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53885E-01, 1.40839E-01, 1.47629E-01
2.872, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
2.880, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53885E-01, 1.40839E-01, 1.47552E-01
2.888, 1.64032E-01, 1.61133E-01, 1.43967E-01, 1.44348E-01, 1.52130E-01, 1.53961E-01, 1.40839E-01, 1.47629E-01
